Customer Id,Customer Email,Customer Fname,Customer Lname,Customer Password,Customer Segment,Customer Street,Customer City,Customer State,Customer Country,Customer Zipcode
5166,XXXXXXXXX,James,Thomas,XXXXXXXXX,Corporate,5593 Blue Grounds,Kenner,LA,EE. UU.,70065.0
12654,XXXXXXXXX,Jael,Warner,XXXXXXXXX,Corporate,4845 Thunder Embers Hollow,La Puente,CA,EE. UU.,91744.0
14426,XXXXXXXXX,Ivory,Burke,XXXXXXXXX,Corporate,6312 Noble Apple Woods,Tempe,AZ,EE. UU.,85282.0
17968,XXXXXXXXX,Willow,Casey,XXXXXXXXX,Corporate,1981 Thunder Zephyr Edge,Antioch,CA,EE. UU.,94509.0
9734,XXXXXXXXX,Mary,Valentine,XXXXXXXXX,Corporate,4675 Rocky Field,Rego Park,NY,EE. UU.,11374.0
18065,XXXXXXXXX,Susan,Cross,XXXXXXXXX,Corporate,1865 Bright Dale Walk,Glenview,IL,EE. UU.,60025.0
18246,XXXXXXXXX,Jeanette,Hester,XXXXXXXXX,Corporate,1356 Bright Lagoon Trail,Newark,NJ,EE. UU.,7105.0
16593,XXXXXXXXX,Fay,Barber,XXXXXXXXX,Corporate,5908 Shady Log Forest,Garden Grove,CA,EE. UU.,92840.0
19267,XXXXXXXXX,Kaitlin,Barker,XXXXXXXXX,Corporate,8646 Colonial Hills Freeway,Strongsville,OH,EE. UU.,44136.0
16427,XXXXXXXXX,Amber,Faulkner,XXXXXXXXX,Corporate,9439 Sleepy Pony Concession,Morristown,NJ,EE. UU.,7960.0
19192,XXXXXXXXX,Leigh,Brady,XXXXXXXXX,Corporate,4992 Jagged Forest Subdivision,Brooklyn,NY,EE. UU.,11237.0
16604,XXXXXXXXX,Zena,Butler,XXXXXXXXX,Corporate,9853 Thunder Downs,Weslaco,TX,EE. UU.,78596.0
16549,XXXXXXXXX,Jael,Bray,XXXXXXXXX,Corporate,6447 Tawny Cloud Port,Cary,NC,EE. UU.,27511.0
16505,XXXXXXXXX,Shellie,Howard,XXXXXXXXX,Corporate,6289 Tawny Range,Tinley Park,IL,EE. UU.,60477.0
18771,XXXXXXXXX,Eliana,Rojas,XXXXXXXXX,Corporate,3847 Wishing Front,Elyria,OH,EE. UU.,44035.0
20590,XXXXXXXXX,Eve,Williams,XXXXXXXXX,Corporate,7127 Quiet Zephyr Nook,Highland,CA,EE. UU.,92346.0
18387,XXXXXXXXX,Amelia,Richards,XXXXXXXXX,Corporate,229 Shady Forest,Lutz,FL,EE. UU.,33549.0
17521,XXXXXXXXX,Alyssa,Steele,XXXXXXXXX,Corporate,3505 Middle Glen,Pico Rivera,CA,EE. UU.,90660.0
16053,XXXXXXXXX,Jillian,Collier,XXXXXXXXX,Corporate,8668 Emerald Elk Mount,Jackson,MI,EE. UU.,49201.0
17919,XXXXXXXXX,Ina,Guzman,XXXXXXXXX,Corporate,851 Silver Elk Farms,Hialeah,FL,EE. UU.,33010.0
18433,XXXXXXXXX,Paloma,Norris,XXXXXXXXX,Corporate,1749 Jagged Arbor,Philadelphia,PA,EE. UU.,19134.0
15611,XXXXXXXXX,Christine,Jarvis,XXXXXXXXX,Corporate,8988 Shady Park,Tucson,AZ,EE. UU.,85713.0
15608,XXXXXXXXX,Carissa,Bauer,XXXXXXXXX,Corporate,3339 Noble Dale,Colorado Springs,CO,EE. UU.,80918.0
17580,XXXXXXXXX,Caryn,Waller,XXXXXXXXX,Corporate,8584 Golden By-pass,Elgin,IL,EE. UU.,60123.0
15194,XXXXXXXXX,Amela,Powers,XXXXXXXXX,Corporate,5079 Velvet Hickory By-pass,Phoenix,AZ,EE. UU.,85009.0
16164,XXXXXXXXX,Hannah,Frazier,XXXXXXXXX,Corporate,9524 Rocky Loop,Loveland,OH,EE. UU.,45140.0
16326,XXXXXXXXX,Signe,Green,XXXXXXXXX,Corporate,3497 Merry Bear Thicket,Aurora,CO,EE. UU.,80011.0
20070,XXXXXXXXX,Amy,Pacheco,XXXXXXXXX,Corporate,7509 Harvest Highlands,Cerritos,CA,EE. UU.,90703.0
15234,XXXXXXXXX,Sylvia,Hoover,XXXXXXXXX,Corporate,5530 Noble Deer Route,Phoenix,AZ,EE. UU.,85022.0
15233,XXXXXXXXX,Amela,Compton,XXXXXXXXX,Corporate,4791 Rocky Front,Denver,CO,EE. UU.,80219.0
18245,XXXXXXXXX,Suki,Roman,XXXXXXXXX,Corporate,4900 Cotton Maze,El Paso,TX,EE. UU.,79936.0
19052,XXXXXXXXX,Lacy,Lopez,XXXXXXXXX,Corporate,3614 Golden Expressway,Garland,TX,EE. UU.,75040.0
16591,XXXXXXXXX,Aphrodite,Finley,XXXXXXXXX,Corporate,655 Honey Embers Ridge,Westminster,CA,EE. UU.,92683.0
19069,XXXXXXXXX,Maxine,York,XXXXXXXXX,Corporate,6292 Clear Butterfly Turnabout,Honolulu,HI,EE. UU.,96817.0
19157,XXXXXXXXX,Alma,Mcmahon,XXXXXXXXX,Corporate,1019 Crystal Fox Maze,Tempe,AZ,EE. UU.,85282.0
19153,XXXXXXXXX,Ella,Collier,XXXXXXXXX,Corporate,6864 Tawny Bluff Forest,Princeton,NJ,EE. UU.,8540.0
19207,XXXXXXXXX,Eugenia,Spencer,XXXXXXXXX,Corporate,8990 Heather Barn Pathway,Chesapeake,VA,EE. UU.,23322.0
18820,XXXXXXXXX,Hilary,Bentley,XXXXXXXXX,Corporate,9497 Merry Road,Powder Springs,GA,EE. UU.,30127.0
18765,XXXXXXXXX,Shana,Wood,XXXXXXXXX,Corporate,3569 Red Dell,El Centro,CA,EE. UU.,92243.0
15885,XXXXXXXXX,Miriam,Shaw,XXXXXXXXX,Corporate,8307 Silent Park,Cupertino,CA,EE. UU.,95014.0
15776,XXXXXXXXX,Xyla,Dejesus,XXXXXXXXX,Corporate,6476 Green Pony Manor,Chapel Hill,NC,EE. UU.,27514.0
18389,XXXXXXXXX,Lois,Robles,XXXXXXXXX,Corporate,7706 Foggy Branch Plaza,Los Angeles,CA,EE. UU.,90002.0
20731,XXXXXXXXX,Lee,Barton,XXXXXXXXX,Corporate,3683 Thunder Autoroute,Broken Arrow,OK,EE. UU.,74012.0
18027,XXXXXXXXX,Fredericka,Downs,XXXXXXXXX,Corporate,786 Emerald Rise Place,West New York,NJ,EE. UU.,7093.0
17519,XXXXXXXXX,Whilemina,Tucker,XXXXXXXXX,Corporate,7121 Red Pines,San Antonio,TX,EE. UU.,78240.0
18418,XXXXXXXXX,Susan,Witt,XXXXXXXXX,Corporate,5760 High Circle,Augusta,GA,EE. UU.,30906.0
20704,XXXXXXXXX,Halla,Carlson,XXXXXXXXX,Corporate,3204 Clear Parade,Bronx,NY,EE. UU.,10456.0
20721,XXXXXXXXX,Nora,Velez,XXXXXXXXX,Corporate,1055 Crystal Woods,Oxnard,CA,EE. UU.,93030.0
20648,XXXXXXXXX,Tasha,Hoover,XXXXXXXXX,Corporate,9175 Blue Lookout,Newark,DE,EE. UU.,19711.0
18394,XXXXXXXXX,Tatum,Schneider,XXXXXXXXX,Corporate,1870 Crystal Blossom Towers,Martinez,CA,EE. UU.,94553.0
15536,XXXXXXXXX,Quintessa,Hunter,XXXXXXXXX,Corporate,5436 Grand Hickory Farm,Huntington Park,CA,EE. UU.,90255.0
15534,XXXXXXXXX,Ursa,Baldwin,XXXXXXXXX,Corporate,8217 Fallen Panda Walk,Newburgh,NY,EE. UU.,12550.0
19919,XXXXXXXXX,Florence,Humphrey,XXXXXXXXX,Corporate,9768 Merry Cloud Court,San Francisco,CA,EE. UU.,94109.0
20112,XXXXXXXXX,Guinevere,Carlson,XXXXXXXXX,Corporate,6988 Easy Quail Swale,Richmond,VA,EE. UU.,23223.0
20141,XXXXXXXXX,Melanie,Thomas,XXXXXXXXX,Corporate,7107 Harvest Blossom Abbey,Oxnard,CA,EE. UU.,93033.0
20512,XXXXXXXXX,September,Massey,XXXXXXXXX,Corporate,7002 Blue Place,New Bedford,MA,EE. UU.,2740.0
11891,XXXXXXXXX,Ashley,Smith,XXXXXXXXX,Corporate,8666 Dewy Valley,Provo,UT,EE. UU.,84604.0
8596,XXXXXXXXX,Mary,Walker,XXXXXXXXX,Corporate,547 Harvest Dale Ledge,Canton,MI,EE. UU.,48187.0
8257,XXXXXXXXX,William,Reed,XXXXXXXXX,Corporate,4254 Fallen Cider Place,Fargo,ND,EE. UU.,58103.0
11325,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,8109 Tawny Woods,Caguas,PR,Puerto Rico,725.0
5427,XXXXXXXXX,Betty,Lester,XXXXXXXXX,Home Office,6473 Bright Expressway,Ann Arbor,MI,EE. UU.,48103.0
7483,XXXXXXXXX,Deborah,Morgan,XXXXXXXXX,Consumer,3233 Sleepy View Link,Caguas,PR,Puerto Rico,725.0
8151,XXXXXXXXX,Michael,Mcgee,XXXXXXXXX,Corporate,7774 Broad Crossing,Caguas,PR,Puerto Rico,725.0
9076,XXXXXXXXX,Mary,Pope,XXXXXXXXX,Consumer,9133 Quiet Passage,Stockbridge,GA,EE. UU.,30281.0
1896,XXXXXXXXX,Donna,Smith,XXXXXXXXX,Home Office,2580 Rustic Bay,Chicago,IL,EE. UU.,60614.0
6267,XXXXXXXXX,Juan,Smith,XXXXXXXXX,Home Office,7436 Quaking Nectar Mall ,Enfield,CT,EE. UU.,6082.0
993,XXXXXXXXX,Mary,Davis,XXXXXXXXX,Home Office,1202 Quaking Embers Link,Fairfield,OH,EE. UU.,45014.0
4055,XXXXXXXXX,Kevin,Cline,XXXXXXXXX,Home Office,65 Middle Farms,Levittown,NY,EE. UU.,11756.0
3124,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,3482 Indian Pony Towers,Freeport,NY,EE. UU.,11520.0
10624,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,38 Heather Embers Ledge,Caguas,PR,Puerto Rico,725.0
11655,XXXXXXXXX,Ruth,Smith,XXXXXXXXX,Consumer,5761 Broad Sky Nook,Caguas,PR,Puerto Rico,725.0
6744,XXXXXXXXX,Cheryl,Medina,XXXXXXXXX,Corporate,779 Velvet Blossom Key,Caguas,PR,Puerto Rico,725.0
6889,XXXXXXXXX,Mary,Sandoval,XXXXXXXXX,Consumer,9768 Round Goose Mall ,Hanford,CA,EE. UU.,93230.0
6490,XXXXXXXXX,Ann,Smith,XXXXXXXXX,Home Office,9938 Noble Woods,West Jordan,UT,EE. UU.,84084.0
6266,XXXXXXXXX,Deborah,Hunter,XXXXXXXXX,Consumer,2968 Iron Butterfly Close,Carolina,PR,Puerto Rico,983.0
528,XXXXXXXXX,Susan,Smith,XXXXXXXXX,Consumer,9825 Iron Abbey,Caguas,PR,Puerto Rico,725.0
11271,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,4037 Golden Bear Landing,Arecibo,PR,Puerto Rico,612.0
2191,XXXXXXXXX,Ronald,Reynolds,XXXXXXXXX,Consumer,9297 Misty Rabbit Orchard,Watsonville,CA,EE. UU.,95076.0
954,XXXXXXXXX,Brandon,Fitzgerald,XXXXXXXXX,Home Office,6894 Heather Estates,Richmond,TX,EE. UU.,77469.0
9835,XXXXXXXXX,Daniel,Gomez,XXXXXXXXX,Consumer,266 Misty Pine Mountain,San Bernardino,CA,EE. UU.,92407.0
1697,XXXXXXXXX,Robert,Stanley,XXXXXXXXX,Corporate,1284 High Apple Highlands,Caguas,PR,Puerto Rico,725.0
1159,XXXXXXXXX,Mary,Morrison,XXXXXXXXX,Home Office,7775 Misty Place,Stone Mountain,GA,EE. UU.,30083.0
2996,XXXXXXXXX,Lori,Smith,XXXXXXXXX,Consumer,3392 Hazy Point,Caguas,PR,Puerto Rico,725.0
7360,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,6232 Red Rise Rise,Caguas,PR,Puerto Rico,725.0
4273,XXXXXXXXX,Walter,Osborne,XXXXXXXXX,Home Office,4839 Red Apple Arbor,Tucson,AZ,EE. UU.,85713.0
3846,XXXXXXXXX,Ronald,Lewis,XXXXXXXXX,Home Office,2513 Round Butterfly Grove,Ontario,CA,EE. UU.,91764.0
5393,XXXXXXXXX,Mary,Zimmerman,XXXXXXXXX,Home Office,5841 Noble Loop,Wilmington,CA,EE. UU.,90744.0
5850,XXXXXXXXX,Robert,Maddox,XXXXXXXXX,Consumer,3446 Hazy Byway,Caguas,PR,Puerto Rico,725.0
9031,XXXXXXXXX,Mary,Brown,XXXXXXXXX,Home Office,7074 Crystal Parade,Philadelphia,PA,EE. UU.,19139.0
9863,XXXXXXXXX,Teresa,Smith,XXXXXXXXX,Corporate,903 Foggy Turnabout,Caguas,PR,Puerto Rico,725.0
8423,XXXXXXXXX,Mary,Atkins,XXXXXXXXX,Consumer,5274 Easy Beach,South Gate,CA,EE. UU.,90280.0
11220,XXXXXXXXX,Jeffrey,Reed,XXXXXXXXX,Consumer,8620 Burning Isle,Passaic,NJ,EE. UU.,7055.0
8582,XXXXXXXXX,Edward,Smith,XXXXXXXXX,Home Office,5712 Quiet Hill,Houston,TX,EE. UU.,77088.0
6913,XXXXXXXXX,Jeremy,Zamora,XXXXXXXXX,Home Office,3580 Harvest Beacon Subdivision,Cypress,CA,EE. UU.,90630.0
2878,XXXXXXXXX,Michael,Smith,XXXXXXXXX,Home Office,4720 Little Sky Trail,Union,NJ,EE. UU.,7083.0
8952,XXXXXXXXX,Joseph,Brooks,XXXXXXXXX,Home Office,7923 Little Anchor By-pass,Mission,TX,EE. UU.,78572.0
3385,XXXXXXXXX,Thomas,Jones,XXXXXXXXX,Home Office,2897 Rustic Mountain Crest,Placentia,CA,EE. UU.,92870.0
7221,XXXXXXXXX,Kelly,Wyatt,XXXXXXXXX,Consumer,2024 Merry Vale,Caguas,PR,Puerto Rico,725.0
5307,XXXXXXXXX,Nicholas,Herman,XXXXXXXXX,Home Office,8314 Rocky Pines,New Braunfels,TX,EE. UU.,78130.0
3506,XXXXXXXXX,Samantha,Graham,XXXXXXXXX,Home Office,191 Broad Via,Phoenix,AZ,EE. UU.,85029.0
6410,XXXXXXXXX,Stephanie,Smith,XXXXXXXXX,Home Office,9009 Merry Nectar Heights,Sheboygan,WI,EE. UU.,53081.0
9446,XXXXXXXXX,Mary,Walker,XXXXXXXXX,Corporate,9816 Grand Hills Knoll,Caguas,PR,Puerto Rico,725.0
1760,XXXXXXXXX,Rebecca,Smith,XXXXXXXXX,Consumer,8396 High Corners,Caguas,PR,Puerto Rico,725.0
10662,XXXXXXXXX,Karen,Smith,XXXXXXXXX,Home Office,7247 Honey Prairie Field,Sunnyvale,CA,EE. UU.,94087.0
1172,XXXXXXXXX,Marie,Morales,XXXXXXXXX,Home Office,133 Heather Route,Waukegan,IL,EE. UU.,60085.0
1026,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,9470 Fallen Nectar Pike,Ontario,CA,EE. UU.,91761.0
6040,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,8407 Umber Leaf Pointe,Trujillo Alto,PR,Puerto Rico,976.0
8532,XXXXXXXXX,Mary,Sellers,XXXXXXXXX,Consumer,65 Stony Concession,South Richmond Hill,NY,EE. UU.,11419.0
6941,XXXXXXXXX,Jeffrey,Palmer,XXXXXXXXX,Home Office,7910 Cotton Branch Highway,Caguas,PR,Puerto Rico,725.0
6577,XXXXXXXXX,Mary,Kaufman,XXXXXXXXX,Consumer,1165 Quiet Inlet,Stafford,VA,EE. UU.,22554.0
12155,XXXXXXXXX,Catherine,Smith,XXXXXXXXX,Home Office,2407 Dusty Mount,Raleigh,NC,EE. UU.,27610.0
974,XXXXXXXXX,George,Smith,XXXXXXXXX,Consumer,7074 Crystal Parade,Fresno,CA,EE. UU.,93727.0
3152,XXXXXXXXX,Emily,Thomas,XXXXXXXXX,Home Office,6888 Crystal Wagon  Wynd,Caguas,PR,Puerto Rico,725.0
9536,XXXXXXXXX,Mary,Bradford,XXXXXXXXX,Consumer,6517 Hazy Wagon  Walk,Los Angeles,CA,EE. UU.,90004.0
11300,XXXXXXXXX,Mary,Daniels,XXXXXXXXX,Home Office,1613 Broad Beach,Bronx,NY,EE. UU.,10453.0
6507,XXXXXXXXX,Nicholas,Snyder,XXXXXXXXX,Consumer,3257 Quiet Anchor Link,Caguas,PR,Puerto Rico,725.0
11893,XXXXXXXXX,Mary,Graves,XXXXXXXXX,Corporate,9203 Dusty Vista,Caguas,PR,Puerto Rico,725.0
3845,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,9050 Pleasant Cloud Mountain,Caguas,PR,Puerto Rico,725.0
11810,XXXXXXXXX,Bruce,Yoder,XXXXXXXXX,Consumer,5578 Old Brook Pike,Endicott,NY,EE. UU.,13760.0
8982,XXXXXXXXX,Jeremy,Mcgrath,XXXXXXXXX,Home Office,9420 Gentle Timber Crossing,Sunnyvale,CA,EE. UU.,94087.0
7560,XXXXXXXXX,Mary,Faulkner,XXXXXXXXX,Consumer,1564 Gentle Jetty,Caguas,PR,Puerto Rico,725.0
12316,XXXXXXXXX,Kathy,Garcia,XXXXXXXXX,Consumer,3544 Velvet Crescent,Chicago,IL,EE. UU.,60615.0
3949,XXXXXXXXX,Mary,Lee,XXXXXXXXX,Consumer,5953 Thunder Manor,Philadelphia,PA,EE. UU.,19143.0
3092,XXXXXXXXX,Mary,Yoder,XXXXXXXXX,Home Office,1913 Tawny Park,Albuquerque,NM,EE. UU.,87112.0
10131,XXXXXXXXX,Charles,Bush,XXXXXXXXX,Consumer,2857 Honey Terrace,Caguas,PR,Puerto Rico,725.0
4058,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,4105 Fallen Goose Port,San Jose,CA,EE. UU.,95124.0
7546,XXXXXXXXX,Gregory,Morris,XXXXXXXXX,Home Office,3006 Sleepy Leaf Farm,Newark,NJ,EE. UU.,7104.0
344,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,7274 Middle Wynd,Caguas,PR,Puerto Rico,725.0
1767,XXXXXXXXX,Barbara,Campos,XXXXXXXXX,Home Office,1790 Dewy Apple Orchard,Caguas,PR,Puerto Rico,725.0
1387,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,6595 Old Private,Caguas,PR,Puerto Rico,725.0
8912,XXXXXXXXX,Mary,Blankenship,XXXXXXXXX,Home Office,655 Honey Embers Ridge,Caguas,PR,Puerto Rico,725.0
550,XXXXXXXXX,Betty,Chavez,XXXXXXXXX,Home Office,3576 Fallen Fox Avenue,Lancaster,PA,EE. UU.,17601.0
5108,XXXXXXXXX,Victoria,Smith,XXXXXXXXX,Consumer,9865 Blue Edge,Caguas,PR,Puerto Rico,725.0
3427,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,3884 Old Inlet,Caguas,PR,Puerto Rico,725.0
2806,XXXXXXXXX,Mary,Garcia,XXXXXXXXX,Consumer,6214 Green Maze,Caguas,PR,Puerto Rico,725.0
11533,XXXXXXXXX,Peter,Smith,XXXXXXXXX,Home Office,5143 Old Walk,Mchenry,IL,EE. UU.,60050.0
672,XXXXXXXXX,Mary,Marsh,XXXXXXXXX,Corporate,5656 Burning By-pass,Caguas,PR,Puerto Rico,725.0
11989,XXXXXXXXX,Mary,Turner,XXXXXXXXX,Consumer,1795 Dusty Blossom Swale,Caguas,PR,Puerto Rico,725.0
6565,XXXXXXXXX,James,Smith,XXXXXXXXX,Home Office,6270 Broad Downs,Powder Springs,GA,EE. UU.,30127.0
6753,XXXXXXXXX,Judith,Hester,XXXXXXXXX,Home Office,690 Quaking By-pass,Winter Park,FL,EE. UU.,32792.0
11845,XXXXXXXXX,Mary,Weaver,XXXXXXXXX,Home Office,7620 Old Spring Square,Memphis,TN,EE. UU.,38111.0
11111,XXXXXXXXX,Mary,Elliott,XXXXXXXXX,Consumer,3543 Crystal Bear Forest,San Sebastian,PR,Puerto Rico,685.0
11769,XXXXXXXXX,Mary,York,XXXXXXXXX,Consumer,6468 Dewy Towers,Caguas,PR,Puerto Rico,725.0
10606,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,7016 Rocky Path,Littleton,CO,EE. UU.,80126.0
8379,XXXXXXXXX,Martha,Kelly,XXXXXXXXX,Home Office,9650 High Beacon Valley,Brandon,FL,EE. UU.,33511.0
6282,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,331 Fallen Chase,Caguas,PR,Puerto Rico,725.0
7900,XXXXXXXXX,Shirley,Smith,XXXXXXXXX,Home Office,1525 Golden Nectar Edge,San Diego,CA,EE. UU.,92111.0
2343,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,5753 Crystal Campus,Lawton,OK,EE. UU.,73505.0
9793,XXXXXXXXX,Mary,Hunt,XXXXXXXXX,Home Office,599 Sleepy Townline,Pekin,IL,EE. UU.,61554.0
3307,XXXXXXXXX,Lauren,Holmes,XXXXXXXXX,Consumer,5810 Sleepy Hill,Caguas,PR,Puerto Rico,725.0
5056,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,2499 Sleepy Diversion,San Benito,TX,EE. UU.,78586.0
7111,XXXXXXXXX,Sarah,Smith,XXXXXXXXX,Home Office,5559 Old Robin Acres,Ewa Beach,HI,EE. UU.,96706.0
6115,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,2974 Honey Villas,Caguas,PR,Puerto Rico,725.0
1087,XXXXXXXXX,Heather,Romero,XXXXXXXXX,Home Office,9380 Sleepy Valley,Richardson,TX,EE. UU.,75080.0
2551,XXXXXXXXX,Mary,Gordon,XXXXXXXXX,Consumer,9595 Iron Orchard,Caguas,PR,Puerto Rico,725.0
8284,XXXXXXXXX,Catherine,Spence,XXXXXXXXX,Consumer,6468 Fallen Close,Caguas,PR,Puerto Rico,725.0
8604,XXXXXXXXX,Bryan,Hill,XXXXXXXXX,Home Office,6686 Rustic Treasure Arbor,Medina,OH,EE. UU.,44256.0
7628,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,8853 Pleasant Spring Isle,Guayama,PR,Puerto Rico,784.0
1006,XXXXXXXXX,Mary,Little,XXXXXXXXX,Home Office,4617 Sunny Range,Laredo,TX,EE. UU.,78040.0
5705,XXXXXXXXX,Joyce,Frazier,XXXXXXXXX,Home Office,2578 High Lagoon Crescent,Brandon,FL,EE. UU.,33511.0
4949,XXXXXXXXX,Mary,Simmons,XXXXXXXXX,Consumer,1247 Gentle Grove Valley,Riverside,CA,EE. UU.,92507.0
7405,XXXXXXXXX,Larry,Bentley,XXXXXXXXX,Consumer,4776 Heather Creek Road,Mission Viejo,CA,EE. UU.,92691.0
10422,XXXXXXXXX,Mary,Howell,XXXXXXXXX,Consumer,5325 Lost Horse Mews,Chicago,IL,EE. UU.,60616.0
4049,XXXXXXXXX,Brian,Doyle,XXXXXXXXX,Consumer,2083 Harvest Horse Mount,Caguas,PR,Puerto Rico,725.0
8603,XXXXXXXXX,Frances,Smith,XXXXXXXXX,Home Office,1118 Pleasant Bluff Heights,Indianapolis,IN,EE. UU.,46227.0
6237,XXXXXXXXX,Bobby,Anderson,XXXXXXXXX,Home Office,5509 Dewy Hickory Centre,El Cajon,CA,EE. UU.,92020.0
8217,XXXXXXXXX,Virginia,Cantrell,XXXXXXXXX,Home Office,3202 Lazy Maze,Sacramento,CA,EE. UU.,95828.0
8319,XXXXXXXXX,Mary,Sanchez,XXXXXXXXX,Consumer,9 Silver View,Albany,OR,EE. UU.,97321.0
8581,XXXXXXXXX,Mary,Mullins,XXXXXXXXX,Home Office,2499 Heather Highlands,Atlanta,GA,EE. UU.,30318.0
11894,XXXXXXXXX,John,Smith,XXXXXXXXX,Home Office,8477 Fallen Promenade,Canoga Park,CA,EE. UU.,91304.0
10882,XXXXXXXXX,Mary,Taylor,XXXXXXXXX,Home Office,5463 Rocky Autoroute,Powder Springs,GA,EE. UU.,30127.0
1810,XXXXXXXXX,James,Miller,XXXXXXXXX,Home Office,5138 Quiet Via,Antioch,CA,EE. UU.,94509.0
5325,XXXXXXXXX,Diana,Smith,XXXXXXXXX,Consumer,4377 Heather Canyon,Caguas,PR,Puerto Rico,725.0
6985,XXXXXXXXX,Daniel,Smith,XXXXXXXXX,Consumer,3765 Fallen Branch Round,Caguas,PR,Puerto Rico,725.0
9065,XXXXXXXXX,Roy,Smith,XXXXXXXXX,Home Office,236 Harvest Diversion,Milwaukee,WI,EE. UU.,53209.0
573,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,257 Thunder Lane,Washington,DC,EE. UU.,20019.0
11356,XXXXXXXXX,Sean,Hoffman,XXXXXXXXX,Consumer,3741 Tawny Knoll,Caguas,PR,Puerto Rico,725.0
9483,XXXXXXXXX,Sharon,Smith,XXXXXXXXX,Consumer,5652 Thunder Crossing,Oregon City,OR,EE. UU.,97045.0
7831,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,6439 Quiet Lagoon Parkway,Caguas,PR,Puerto Rico,725.0
6157,XXXXXXXXX,Susan,Gomez,XXXXXXXXX,Consumer,2839 Round Berry Swale,Caguas,PR,Puerto Rico,725.0
3562,XXXXXXXXX,Beverly,Chase,XXXXXXXXX,Home Office,1023 Rocky Hollow,Annandale,VA,EE. UU.,22003.0
12250,XXXXXXXXX,Eric,Conner,XXXXXXXXX,Consumer,3176 Rocky Freeway,Caguas,PR,Puerto Rico,725.0
12283,XXXXXXXXX,Willie,Pena,XXXXXXXXX,Consumer,6654 Green Crest,San Juan,PR,Puerto Rico,921.0
2729,XXXXXXXXX,Kimberly,Smith,XXXXXXXXX,Consumer,5763 Crystal Alley,Caguas,PR,Puerto Rico,725.0
6917,XXXXXXXXX,Mary,Roberts,XXXXXXXXX,Home Office,2749 Quiet Willow Lane,Beloit,WI,EE. UU.,53511.0
5919,XXXXXXXXX,Mary,Santiago,XXXXXXXXX,Home Office,9632 Wishing Bend,Staten Island,NY,EE. UU.,10306.0
6885,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,7879 Fallen Pike,Cypress,CA,EE. UU.,90630.0
11670,XXXXXXXXX,Jerry,Maldonado,XXXXXXXXX,Consumer,7580 Velvet Anchor Path,Caguas,PR,Puerto Rico,725.0
5652,XXXXXXXXX,Mary,Garcia,XXXXXXXXX,Home Office,9986 Misty Pathway,Bend,OR,EE. UU.,97701.0
4961,XXXXXXXXX,Justin,Kim,XXXXXXXXX,Home Office,6187 Sunny Meadow,Opa Locka,FL,EE. UU.,33055.0
10498,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,417 Quiet Grove Ramp,Corona,NY,EE. UU.,11368.0
7965,XXXXXXXXX,Mary,Hunter,XXXXXXXXX,Consumer,5010 Emerald Hollow,Hialeah,FL,EE. UU.,33012.0
3551,XXXXXXXXX,Richard,Kramer,XXXXXXXXX,Consumer,762 Clear Harbour,Caguas,PR,Puerto Rico,725.0
8785,XXXXXXXXX,Mary,Arellano,XXXXXXXXX,Home Office,7105 Crystal Acres,New York,NY,EE. UU.,10023.0
11240,XXXXXXXXX,Dennis,Morris,XXXXXXXXX,Home Office,9658 Rocky Hill,Richmond,VA,EE. UU.,23223.0
1252,XXXXXXXXX,Thomas,Medina,XXXXXXXXX,Consumer,8663 Crystal Bluff Walk,New York,NY,EE. UU.,10016.0
11440,XXXXXXXXX,Gloria,Torres,XXXXXXXXX,Home Office,6924 Lazy Embers Pathway,Wilkes Barre,PA,EE. UU.,18702.0
3821,XXXXXXXXX,Martha,Haas,XXXXXXXXX,Corporate,1490 Silver Canyon,Caguas,PR,Puerto Rico,725.0
4124,XXXXXXXXX,Jerry,Larsen,XXXXXXXXX,Consumer,9611 Thunder Loop,Caguas,PR,Puerto Rico,725.0
10169,XXXXXXXXX,Brittany,Smith,XXXXXXXXX,Home Office,2578 High Lagoon Crescent,Daly City,CA,EE. UU.,94015.0
